subject_id	subject_label	predicate_id	object_id	mapping_justification	confidence	comment
MONDO:0008774	2-aminoadipic 2-oxoadipic aciduria	skos:exactMatch	OMIM:245130	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011847	migraine without aura, susceptibility to, 4	oboInOwl:hasDbXref	DOID:12783	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004598	acute cor pulmonale	skos:exactMatch	DOID:8514	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004598	acute cor pulmonale	oboInOwl:hasDbXref	DOID:8514	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011010	Matthew-Wood syndrome	skos:exactMatch	DOID:0111807	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011010	Matthew-Wood syndrome	oboInOwl:hasDbXref	DOID:0111807	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0000960	diabetic peripheral angiopathy	skos:exactMatch	DOID:11713	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0000960	diabetic peripheral angiopathy	oboInOwl:hasDbXref	DOID:11713	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009327	heart, malformation of	skos:exactMatch	OMIM:140500	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0002135	optic nerve disorder	skos:narrowMatch	Orphanet:519351	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0033613	neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	skos:exactMatch	OMIM:603513	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016706	chordoid glioma of the third ventricle	oboInOwl:hasDbXref	DOID:3773	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016706	chordoid glioma of the third ventricle	skos:exactMatch	DOID:3773	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009151	cleft lip/palate-ectodermal dysplasia syndrome	skos:exactMatch	Orphanet:320317	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016620	primary hypertrophic osteoarthropathy	skos:exactMatch	Orphanet:248095	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009669	spinal muscular atrophy, type 1	oboInOwl:hasDbXref	DOID:0060160	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009669	spinal muscular atrophy, type 1	skos:broadMatch	DOID:0060160	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001341	selective IgA deficiency disease	oboInOwl:hasDbXref	DOID:11701	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001341	selective IgA deficiency disease	skos:exactMatch	DOID:11701	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019292	dermis elastic tissue disorder	skos:narrowMatch	Orphanet:228215	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010663	intellectual disability-hypotonic facies syndrome, X-linked, 1	skos:exactMatch	Orphanet:73220	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005804	hyperprolactinemia	oboInOwl:hasDbXref	DOID:12700	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004963	T-cell acute lymphoblastic leukemia	oboInOwl:hasDbXref	DOID:0050523	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009194	immunodeficiency 32B	skos:exactMatch	OMIM:614894	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0017287	IgG4-related disease	skos:exactMatch	Orphanet:284264	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0020513	spermatocytic seminoma	oboInOwl:hasDbXref	DOID:5834	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0020513	spermatocytic seminoma	skos:exactMatch	DOID:5834	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010758	Wieacker-Wolff syndrome	skos:exactMatch	Orphanet:85283	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009054	autosomal recessive cutis laxa type 2, classic type	skos:relatedMatch	DOID:0070136	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009054	autosomal recessive cutis laxa type 2, classic type	oboInOwl:hasDbXref	DOID:0070136	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011362	myopathy, myofibrillar, 9, with early respiratory failure	skos:exactMatch	OMIM:603689	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005689	cannabis dependence	oboInOwl:hasDbXref	DOID:9505	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005689	cannabis dependence	skos:exactMatch	DOID:9505	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005328	eye disorder	skos:exactMatch	DOID:1242	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005328	eye disorder	oboInOwl:hasDbXref	DOID:1242	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0002422	adamantinoma	skos:exactMatch	DOID:2776	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0002422	adamantinoma	oboInOwl:hasDbXref	DOID:2776	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0013626	psoriasis 14, pustular	skos:exactMatch	Orphanet:404546	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005484	colorectal adenoma	oboInOwl:hasDbXref	DOID:0050860	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005484	colorectal adenoma	skos:exactMatch	DOID:0050860	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010060	infantile onset spinocerebellar ataxia	skos:exactMatch	DOID:0080126	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010060	infantile onset spinocerebellar ataxia	oboInOwl:hasDbXref	DOID:0080126	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019720	non-syndromic renal or urinary tract malformation	skos:narrowMatch	Orphanet:357506	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009726	proteosome-associated autoinflammatory syndrome	skos:exactMatch	Orphanet:324999	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004284	obsolete malignant cystic nephroma	oboInOwl:hasDbXref	DOID:7571	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005040	germ cell tumor	oboInOwl:hasDbXref	DOID:688	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0100255	adenosine kinase deficiency	skos:exactMatch	OMIM:614300	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005565	blastoma	skos:exactMatch	DOID:0070003	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005565	blastoma	oboInOwl:hasDbXref	DOID:0070003	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0007800	chromosome 18p deletion syndrome	skos:exactMatch	Orphanet:261974	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019290	hypopigmentation of the skin	skos:narrowMatch	Orphanet:183469	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0003345	hilar cholangiocarcinoma	oboInOwl:hasDbXref	DOID:5246	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	skos:exactMatch	OMIM:600208	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005165	benign neoplasm	oboInOwl:hasDbXref	DOID:0060085	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005165	benign neoplasm	skos:exactMatch	DOID:0060085	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019046	leukodystrophy	skos:exactMatch	DOID:0050987	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019046	leukodystrophy	oboInOwl:hasDbXref	DOID:0050987	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0007959	medulloblastoma	skos:exactMatch	DOID:0050902	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0007959	medulloblastoma	oboInOwl:hasDbXref	DOID:0050902	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0000462	eye adnexa disorder	skos:narrowMatch	Orphanet:519266	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0002722	olfactory nerve neoplasm	oboInOwl:hasDbXref	DOID:366	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011669	hypotonia-cystinuria syndrome	skos:exactMatch	Orphanet:163690	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008807	apnea, central sleep	skos:exactMatch	OMIM:107640	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008433	small cell lung carcinoma	oboInOwl:hasDbXref	DOID:5409	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008433	small cell lung carcinoma	skos:exactMatch	DOID:5409	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	oboInOwl:hasDbXref	DOID:0070247	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	skos:exactMatch	DOID:0070247	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005486	tooth agenesis	skos:exactMatch	Orphanet:99798	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008551	thoracolaryngopelvic dysplasia	skos:exactMatch	OMIM:187770	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008523	Blau syndrome	skos:exactMatch	Orphanet:90341	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010030	Sjogren syndrome	skos:exactMatch	Orphanet:378	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005165	benign neoplasm	oboInOwl:hasDbXref	DOID:0060072	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005165	benign neoplasm	skos:exactMatch	DOID:0060072	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016575	primary ciliary dyskinesia	skos:exactMatch	DOID:9562	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016575	primary ciliary dyskinesia	oboInOwl:hasDbXref	DOID:9562	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004612	malignant histiocytosis	oboInOwl:hasDbXref	DOID:8580	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010327	HSD10 mitochondrial disease	skos:exactMatch	OMIM:300438	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0021849	obsolete alopecia macular degeneration growth retardation syndrome	oboInOwl:hasDbXref	DOID:0111649	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009151	cleft lip/palate-ectodermal dysplasia syndrome	oboInOwl:hasDbXref	DOID:0060773	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009151	cleft lip/palate-ectodermal dysplasia syndrome	skos:exactMatch	DOID:0060773	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011401	Alzheimer disease without neurofibrillary tangles	skos:exactMatch	OMIM:611155	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011225	severe combined immunodeficiency due to DCLRE1C deficiency	oboInOwl:hasDbXref	DOID:0060006	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010524	X-linked sideroblastic anemia with ataxia	skos:exactMatch	DOID:0050554	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010524	X-linked sideroblastic anemia with ataxia	oboInOwl:hasDbXref	DOID:0050554	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009726	proteosome-associated autoinflammatory syndrome	skos:exactMatch	Orphanet:324977	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016672	hereditary persistence of fetal hemoglobin-sickle cell disease syndrome	skos:relatedMatch	OMIM:141749	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009738	sialidosis type 2	skos:exactMatch	OMIM:256150	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019499	Turner syndrome	skos:exactMatch	DOID:3491	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019499	Turner syndrome	oboInOwl:hasDbXref	DOID:3491	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0007256	hepatocellular carcinoma	oboInOwl:hasDbXref	DOID:686	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0007256	hepatocellular carcinoma	skos:exactMatch	DOID:686	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008458	spinocerebellar ataxia type 2	skos:exactMatch	DOID:0050955	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008458	spinocerebellar ataxia type 2	oboInOwl:hasDbXref	DOID:0050955	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0024686	tenosynovial giant cell tumor, diffuse type	skos:exactMatch	DOID:9898	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0024686	tenosynovial giant cell tumor, diffuse type	oboInOwl:hasDbXref	DOID:9898	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001300	autonomic neuropathy	skos:exactMatch	DOID:0060054	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001300	autonomic neuropathy	oboInOwl:hasDbXref	DOID:0060054	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005185	chronic childhood arthritis	oboInOwl:hasDbXref	DOID:676	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001269	scleral disorder	skos:narrowMatch	Orphanet:519298	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0017851	erythrokeratodermia variabilis	skos:exactMatch	Orphanet:316	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001046	imperforate anus	skos:exactMatch	OMIM:301800	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0018216	Koolen-de Vries syndrome due to 17q21.31 microdeletion syndrome	oboInOwl:hasDbXref	DOID:0070076	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005032	follicular thyroid adenoma	oboInOwl:hasDbXref	DOID:6204	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005032	follicular thyroid adenoma	skos:exactMatch	DOID:6204	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009477	Stromme syndrome	skos:exactMatch	Orphanet:506307	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0014089	corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome	skos:exactMatch	OMIM:615225	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004963	T-cell acute lymphoblastic leukemia	oboInOwl:hasDbXref	DOID:5603	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011939	Spondyloenchondrodysplasia with immune dysregulation	skos:exactMatch	Orphanet:50816	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008885	Elsahy-Waters syndrome	skos:exactMatch	OMIM:603463	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0006676	beriberi	skos:exactMatch	DOID:13725	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0006676	beriberi	oboInOwl:hasDbXref	DOID:13725	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0020040	46,XY disorder of sex development	skos:narrowMatch	Orphanet:325706	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011806	osteofibrous dysplasia	skos:exactMatch	OMIM:607278	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0015368	neuro-ophthalmological disease	skos:narrowMatch	Orphanet:183616	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010720	partial androgen insensitivity syndrome	skos:exactMatch	OMIM:312100	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0020989	hereditary persistence of fetal hemoglobin	skos:relatedMatch	OMIM:141900	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005008	colorectal adenocarcinoma	oboInOwl:hasDbXref	DOID:0050913	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005008	colorectal adenocarcinoma	skos:exactMatch	DOID:0050913	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004653	atypical chronic myeloid leukemia, BCR-ABL1 negative	skos:exactMatch	DOID:0060597	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004653	atypical chronic myeloid leukemia, BCR-ABL1 negative	oboInOwl:hasDbXref	DOID:0060597	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0006733	dry eye syndrome	skos:exactMatch	DOID:10140	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0006733	dry eye syndrome	oboInOwl:hasDbXref	DOID:10140	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0017663	obsolete inherited tremor disorder	skos:exactMatch	Orphanet:307064	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	skos:exactMatch	OMIM:155100	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005377	nephrotic syndrome	skos:narrowMatch	Orphanet:564127	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0009744	neuronal ceroid lipofuscinosis 1	skos:relatedMatch	Orphanet:168486	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016715	ependymoblastoma	skos:exactMatch	DOID:0080903	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016715	ependymoblastoma	oboInOwl:hasDbXref	DOID:0080903	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0008490	otospondylomegaepiphyseal dysplasia, autosomal dominant	skos:exactMatch	OMIM:184840	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004379	female breast carcinoma	oboInOwl:hasDbXref	DOID:0050671	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004379	female breast carcinoma	skos:exactMatch	DOID:0050671	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004992	cancer	skos:exactMatch	DOID:0050687	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004992	cancer	oboInOwl:hasDbXref	DOID:0050687	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0007947	Marfan syndrome	skos:exactMatch	Orphanet:558	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004398	mediastinal schwannoma	skos:exactMatch	DOID:7922	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004398	mediastinal schwannoma	oboInOwl:hasDbXref	DOID:7922	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019171	familial long QT syndrome	skos:exactMatch	Orphanet:101016	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0018749	hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	skos:relatedMatch	OMIM:141749	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004992	cancer	skos:exactMatch	DOID:162	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0004992	cancer	oboInOwl:hasDbXref	DOID:162	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010626	hyper-IgM syndrome type 1	skos:exactMatch	DOID:0060022	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0010626	hyper-IgM syndrome type 1	oboInOwl:hasDbXref	DOID:0060022	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0012091	autosomal recessive nonsyndromic hearing loss 32	oboInOwl:hasDbXref	DOID:0110466	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019118	inherited retinal dystrophy	oboInOwl:hasDbXref	DOID:8501	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0019118	inherited retinal dystrophy	skos:exactMatch	DOID:8501	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0015912	macrothrombocytopenia and granulocyte inclusions with or without nephritis or sensorineural hearing loss	skos:exactMatch	Orphanet:850	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001561	pyloric stenosis	skos:exactMatch	DOID:3122	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0001561	pyloric stenosis	oboInOwl:hasDbXref	DOID:3122	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011694	spinocerebellar ataxia type 15/16	skos:exactMatch	DOID:0050965	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011694	spinocerebellar ataxia type 15/16	oboInOwl:hasDbXref	DOID:0050965	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0011835	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	skos:exactMatch	Orphanet:402082	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0002277	arteriosclerosis disorder	oboInOwl:hasDbXref	DOID:2348	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0002277	arteriosclerosis disorder	skos:exactMatch	DOID:2348	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005258	autism spectrum disorder	skos:relatedMatch	DOID:0060042	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0005258	autism spectrum disorder	oboInOwl:hasDbXref	DOID:0060042	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0014353	immunodeficiency 23	skos:exactMatch	OMIM:216920	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016011	fetal alcohol syndrome	skos:exactMatch	DOID:0050667	semapv:UnspecifiedMatching	0.8	UNIQUE_1
MONDO:0016011	fetal alcohol syndrome	oboInOwl:hasDbXref	DOID:0050667	semapv:UnspecifiedMatching	0.8	UNIQUE_1
Orphanet:261344		owl:equivalentClass	MONDO:0016847	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619825		owl:equivalentClass	MONDO:0030731	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:69744		owl:equivalentClass	MONDO:0019076	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060333		owl:equivalentClass	MONDO:0014091	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:175200		owl:equivalentClass	MONDO:0008280	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:261929		owl:equivalentClass	MONDO:0016891	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608316		owl:equivalentClass	MONDO:0012009	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98575		owl:equivalentClass	MONDO:0008537	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060098		owl:equivalentClass	MONDO:0018936	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5031		owl:equivalentClass	MONDO:0003248	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111385		owl:equivalentClass	MONDO:0008178	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080284		owl:equivalentClass	MONDO:0033366	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:108989		owl:equivalentClass	MONDO:0015219	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:185610		owl:equivalentClass	MONDO:0008507	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050994		owl:equivalentClass	MONDO:0012982	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:158687		owl:equivalentClass	MONDO:0012323	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300489		owl:equivalentClass	MONDO:0010338	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:156520		owl:equivalentClass	MONDO:0007985	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13533		owl:equivalentClass	MONDO:0017198	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:264060		owl:equivalentClass	MONDO:0009907	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10817		owl:equivalentClass	MONDO:0001132	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10744		owl:equivalentClass	MONDO:0001108	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:324933		owl:equivalentClass	MONDO:0017956	semapv:UnspecifiedMatching		UNIQUE_2
DOID:14033		owl:equivalentClass	MONDO:0001862	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13819		owl:equivalentClass	MONDO:0005834	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:36414		owl:equivalentClass	MONDO:0021228	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:75497		owl:equivalentClass	MONDO:0010586	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:316244		owl:equivalentClass	MONDO:0022174	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:260305		owl:equivalentClass	MONDO:0016828	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110210		owl:equivalentClass	MONDO:0010699	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:168000		owl:equivalentClass	MONDO:0008192	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:324422		owl:equivalentClass	MONDO:0010472	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:139090		owl:equivalentClass	MONDO:0007686	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:126850		owl:equivalentClass	MONDO:0007475	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6231		owl:equivalentClass	MONDO:0003820	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615848		owl:equivalentClass	MONDO:0014368	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5751		owl:equivalentClass	MONDO:0003630	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111730		owl:equivalentClass	MONDO:0014246	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300633		owl:equivalentClass	MONDO:0010384	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608585		owl:equivalentClass	MONDO:0012068	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110379		owl:equivalentClass	MONDO:0013437	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5099		owl:equivalentClass	MONDO:0003275	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5150		owl:equivalentClass	MONDO:0003303	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:265950		owl:equivalentClass	MONDO:0009944	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060421		owl:equivalentClass	MONDO:0014298	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:158000		owl:equivalentClass	MONDO:0015534	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2302		owl:equivalentClass	MONDO:0016466	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:603116		owl:equivalentClass	MONDO:0011287	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110048		owl:equivalentClass	MONDO:0011401	semapv:UnspecifiedMatching		UNIQUE_2
